"Date","Price","Open","High","Low","Change %"
"02/02/2011","6.450","6.450","6.450","6.450","-4.30%"
"02/01/2011","6.740","6.740","6.740","6.740","-0.15%"
"01/31/2011","6.750","6.750","6.750","6.750","0.75%"
"01/28/2011","6.700","6.700","6.700","6.700","3.08%"
"01/27/2011","6.500","6.500","6.500","6.500","5.69%"
"01/26/2011","6.150","6.150","6.150","6.150","-0.81%"
"01/25/2011","6.200","6.200","6.200","6.200","-0.80%"
"01/24/2011","6.250","6.250","6.250","6.250","11.61%"
"01/21/2011","5.600","5.600","5.600","5.600","-4.92%"
"01/20/2011","5.890","5.890","5.890","5.890","-1.01%"
"01/19/2011","5.950","5.950","5.950","5.950","0.00%"
"01/18/2011","5.950","5.950","5.950","5.950","4.39%"
"01/17/2011","5.700","5.700","5.700","5.700","3.64%"
"01/14/2011","5.500","5.500","5.500","5.500","-0.90%"
"01/13/2011","5.550","5.550","5.550","5.550","1.83%"
"01/12/2011","5.450","5.450","5.450","5.450","-1.80%"
"01/11/2011","5.550","5.550","5.550","5.550","-2.29%"
"01/10/2011","5.680","5.680","5.680","5.680","-2.74%"
"01/07/2011","5.840","5.840","5.840","5.840","-5.04%"
"01/06/2011","6.150","6.150","6.150","6.150","-1.76%"
"01/05/2011","6.260","6.260","6.260","6.260","-3.99%"
"01/04/2011","6.520","6.520","6.520","6.520","0.00%"
"01/03/2011","6.520","6.520","6.520","6.520","1.87%"
"12/31/2010","6.400","6.400","6.400","6.400","-2.29%"
"12/21/2010","6.550","6.550","6.550","6.550","3.15%"
"12/16/2010","6.350","6.350","6.350","6.350","-3.93%"
"12/15/2010","6.610","6.610","6.610","6.610","3.28%"
"12/14/2010","6.400","6.400","6.400","6.400","1.59%"
"12/13/2010","6.300","6.300","6.300","6.300","-3.08%"
"12/10/2010","6.500","6.500","6.500","6.500","0.00%"
"12/09/2010","6.500","6.500","6.500","6.500","-2.26%"
"12/08/2010","6.650","6.650","6.650","6.650","-7.38%"
"12/02/2010","7.180","7.180","7.180","7.180","0.00%"
"12/01/2010","7.180","7.180","7.180","7.180","2.57%"
"11/30/2010","7.000","7.000","7.000","7.000","-0.57%"
"11/26/2010","7.040","7.040","7.040","7.040","2.92%"
"11/25/2010","6.840","6.840","6.840","6.840","-0.15%"
"11/24/2010","6.850","6.850","6.850","6.850","-0.29%"
"11/23/2010","6.870","6.870","6.870","6.870","-0.43%"
"11/22/2010","6.900","6.900","6.900","6.900","-1.85%"
"11/15/2010","7.030","7.030","7.030","7.030","-0.28%"
"11/12/2010","7.050","7.050","7.050","7.050","-1.67%"
"11/11/2010","7.170","7.170","7.170","7.170","0.00%"
"11/10/2010","7.170","7.170","7.170","7.170","0.00%"
"11/09/2010","7.170","7.170","7.170","7.170","0.28%"
"11/08/2010","7.150","7.150","7.150","7.150","0.00%"
"11/05/2010","7.150","7.150","7.150","7.150","0.28%"
"11/04/2010","7.130","7.130","7.130","7.130","0.00%"
"11/03/2010","7.130","7.130","7.130","7.130","-0.28%"
"11/02/2010","7.150","7.150","7.150","7.150","-1.11%"
"11/01/2010","7.230","7.230","7.230","7.230","-0.96%"
"10/28/2010","7.300","7.300","7.300","7.300","1.39%"
"10/27/2010","7.200","7.200","7.200","7.200","0.00%"
"10/26/2010","7.200","7.200","7.200","7.200","-0.28%"
"10/25/2010","7.220","7.220","7.220","7.220","-0.41%"
"10/22/2010","7.250","7.250","7.250","7.250","0.28%"
"10/21/2010","7.230","7.230","7.230","7.230","0.42%"
"10/20/2010","7.200","7.200","7.200","7.200","-0.69%"
"10/19/2010","7.250","7.250","7.250","7.250","0.00%"
"10/18/2010","7.250","7.250","7.250","7.250","0.28%"
"10/15/2010","7.230","7.230","7.230","7.230","1.26%"
"10/14/2010","7.140","7.140","7.140","7.140","-0.28%"
"10/13/2010","7.160","7.160","7.160","7.160","0.14%"
"10/12/2010","7.150","7.150","7.150","7.150","0.14%"
"10/11/2010","7.140","7.140","7.140","7.140","-0.14%"
"10/08/2010","7.150","7.150","7.150","7.150","0.42%"
"10/07/2010","7.120","7.120","7.120","7.120","0.28%"
"10/06/2010","7.100","7.100","7.100","7.100","0.00%"
"10/05/2010","7.100","7.100","7.100","7.100","-0.70%"
"10/04/2010","7.150","7.150","7.150","7.150","-0.42%"
"10/01/2010","7.180","7.180","7.180","7.180","0.00%"
"09/30/2010","7.180","7.180","7.180","7.180","-0.42%"
"09/29/2010","7.210","7.210","7.210","7.210","-0.83%"
"09/28/2010","7.270","7.270","7.270","7.270","0.69%"
"09/27/2010","7.220","7.220","7.220","7.220","0.98%"
"09/24/2010","7.150","7.150","7.150","7.150","0.28%"
"09/23/2010","7.130","7.130","7.130","7.130","0.42%"
"09/22/2010","7.100","7.100","7.100","7.100","0.57%"
"09/21/2010","7.060","7.060","7.060","7.060","0.14%"
"09/20/2010","7.050","7.050","7.050","7.050","-0.70%"
"09/17/2010","7.100","7.100","7.100","7.100","0.00%"
"09/16/2010","7.100","7.100","7.100","7.100","0.71%"
"09/15/2010","7.050","7.050","7.050","7.050","0.71%"
"09/14/2010","7.000","7.000","7.000","7.000","-0.71%"
"09/13/2010","7.050","7.050","7.050","7.050","0.71%"
"09/08/2010","7.000","7.000","7.000","7.000","-2.10%"
"09/07/2010","7.150","7.150","7.150","7.150","-0.28%"
"09/06/2010","7.170","7.170","7.170","7.170","-0.42%"
"09/03/2010","7.200","7.200","7.200","7.200","0.00%"
"09/02/2010","7.200","7.200","7.200","7.200","-0.14%"
"09/01/2010","7.210","7.210","7.210","7.210","-0.28%"
"08/31/2010","7.230","7.230","7.230","7.230","-0.14%"
"08/27/2010","7.240","7.240","7.240","7.240","0.00%"
"08/26/2010","7.240","7.240","7.240","7.240","0.14%"
"08/25/2010","7.230","7.230","7.230","7.230","-0.14%"
"08/24/2010","7.240","7.240","7.240","7.240","0.28%"
"08/23/2010","7.220","7.220","7.220","7.220","0.28%"
"08/20/2010","7.200","7.200","7.200","7.200","-0.55%"
"08/19/2010","7.240","7.240","7.240","7.240","-0.55%"
"08/18/2010","7.280","7.280","7.280","7.280","-0.55%"
"08/17/2010","7.320","7.320","7.320","7.320","-0.41%"
"08/16/2010","7.350","7.350","7.350","7.350","-0.14%"
"08/13/2010","7.360","7.360","7.360","7.360","-0.54%"
"08/12/2010","7.400","7.400","7.400","7.400","-0.67%"
"08/11/2010","7.450","7.450","7.450","7.450","1.36%"
"08/10/2010","7.350","7.350","7.350","7.350","0.14%"
"08/09/2010","7.340","7.340","7.340","7.340","3.82%"
"08/06/2010","7.070","7.070","7.070","7.070","2.61%"
"08/05/2010","6.890","6.890","6.890","6.890","0.44%"
"08/04/2010","6.860","6.860","6.860","6.860","0.00%"
"08/03/2010","6.860","6.860","6.860","6.860","-0.29%"
"08/02/2010","6.880","6.880","6.880","6.880","-0.15%"
"07/30/2010","6.890","6.890","6.890","6.890","0.15%"
"07/29/2010","6.880","6.880","6.880","6.880","0.44%"
"07/28/2010","6.850","6.850","6.850","6.850","0.00%"
"07/27/2010","6.850","6.850","6.850","6.850","0.00%"
"07/26/2010","6.850","6.850","6.850","6.850","-4.86%"
"07/23/2010","7.200","7.210","0.000","0.000","4.35%"
"07/22/2010","6.900","6.900","6.900","6.900","0.00%"
"07/21/2010","6.900","6.900","6.900","6.900","-0.58%"
"07/20/2010","6.940","6.940","6.940","6.940","-0.57%"
"07/19/2010","6.980","6.980","6.980","6.980","0.14%"
"07/16/2010","6.970","6.970","6.970","6.970","-0.43%"
"07/15/2010","7.000","7.000","7.000","7.000","-0.14%"
"07/14/2010","7.010","7.010","7.010","7.010","0.00%"
"07/13/2010","7.010","7.010","7.010","7.010","-0.57%"
"07/12/2010","7.050","7.050","7.050","7.050","0.00%"
"07/09/2010","7.050","7.050","7.050","7.050","-0.70%"
"07/08/2010","7.100","7.100","7.100","7.100","-3.01%"
"07/07/2010","7.320","7.360","0.000","0.000","2.95%"
"07/06/2010","7.110","7.110","7.110","7.110","1.28%"
"07/05/2010","7.020","7.020","7.020","7.020","-0.43%"
"07/02/2010","7.050","7.050","7.050","7.050","-1.40%"
"07/01/2010","7.150","7.150","7.150","7.150","0.00%"
"06/30/2010","7.150","7.150","7.150","7.150","0.00%"
"06/29/2010","7.150","7.150","7.150","7.150","0.00%"
"06/25/2010","7.150","7.150","7.150","7.150","0.00%"
"06/24/2010","7.150","7.150","7.150","7.150","0.14%"
"06/23/2010","7.140","7.140","7.140","7.140","-1.11%"
"06/22/2010","7.220","7.220","7.220","7.220","-0.14%"
"06/21/2010","7.230","7.230","7.230","7.230","0.00%"
"06/18/2010","7.230","7.230","7.230","7.230","0.28%"
"06/17/2010","7.210","7.210","7.210","7.210","-0.69%"
"06/16/2010","7.260","7.260","7.260","7.260","-0.55%"
"06/15/2010","7.300","7.300","7.300","7.300","0.69%"
"06/14/2010","7.250","7.250","7.250","7.250","-0.28%"
"06/11/2010","7.270","7.270","7.270","7.270","-0.68%"
"06/10/2010","7.320","7.320","7.320","7.320","0.27%"
"06/09/2010","7.300","7.300","7.300","7.300","-0.68%"
"06/08/2010","7.350","7.350","7.350","7.350","0.68%"
"06/07/2010","7.300","7.300","7.300","7.300","1.39%"
"06/04/2010","7.200","7.200","7.200","7.200","0.70%"
"06/03/2010","7.150","7.150","7.150","7.150","-0.28%"
"06/02/2010","7.170","7.170","7.170","7.170","-0.69%"
"06/01/2010","7.220","7.220","7.220","7.220","0.28%"
"05/31/2010","7.200","7.200","7.200","7.200","0.14%"
"05/28/2010","7.190","7.190","7.190","7.190","-0.14%"
"05/27/2010","7.200","7.200","7.200","7.200","0.00%"
"05/26/2010","7.200","7.200","7.200","7.200","-0.69%"
"05/25/2010","7.250","7.250","7.250","7.250","-1.49%"
"05/24/2010","7.360","7.400","0.000","0.000","2.94%"
"05/21/2010","7.150","7.150","7.150","7.150","0.70%"
"05/20/2010","7.100","7.100","7.100","7.100","-0.28%"
"05/18/2010","7.120","7.120","7.120","7.120","-0.84%"
"05/17/2010","7.180","7.180","7.180","7.180","-0.14%"
"05/14/2010","7.190","7.190","7.190","7.190","0.14%"
"05/13/2010","7.180","7.180","7.180","7.180","-1.51%"
"05/12/2010","7.290","7.290","7.290","7.290","-0.14%"
"05/11/2010","7.300","7.300","7.300","7.300","0.27%"
"05/10/2010","7.280","7.280","7.280","7.280","-0.95%"
"05/07/2010","7.350","7.350","7.350","7.350","0.00%"
"05/06/2010","7.350","7.350","7.350","7.350","0.55%"
"05/05/2010","7.310","7.310","7.310","7.310","-0.54%"
"05/04/2010","7.350","7.350","7.350","7.350","1.38%"
"05/03/2010","7.250","7.250","7.250","7.250","1.12%"
"04/30/2010","7.170","7.170","7.170","7.170","-0.14%"
"04/29/2010","7.180","7.180","7.180","7.180","-0.28%"
"04/28/2010","7.200","7.200","7.200","7.200","0.00%"
"04/27/2010","7.200","7.200","7.200","7.200","0.00%"
"04/26/2010","7.200","7.200","7.200","7.200","-0.69%"
"04/22/2010","7.250","7.250","7.250","7.250","2.11%"
"04/21/2010","7.100","7.100","7.100","7.100","0.14%"
"04/20/2010","7.090","7.090","7.090","7.090","-0.14%"
"04/19/2010","7.100","7.100","7.100","7.100","0.28%"
"04/16/2010","7.080","7.080","7.080","7.080","0.00%"
"04/15/2010","7.080","7.080","7.080","7.080","0.85%"
"04/14/2010","7.020","7.020","7.020","7.020","-1.40%"
"04/13/2010","7.120","7.120","7.120","7.120","-0.28%"
"04/12/2010","7.140","7.140","7.140","7.140","-0.14%"
"04/09/2010","7.150","7.150","7.150","7.150","-0.69%"
"04/08/2010","7.200","7.200","7.200","7.200","0.98%"
"04/07/2010","7.130","7.130","7.130","7.130","0.71%"
"04/06/2010","7.080","7.080","7.080","7.080","1.87%"
"04/05/2010","6.950","6.950","6.950","6.950","0.87%"
"04/02/2010","6.890","6.890","6.890","6.890","0.15%"
"04/01/2010","6.880","6.880","6.880","6.880","-0.72%"
"03/31/2010","6.930","6.930","6.930","6.930","0.43%"
"03/30/2010","6.900","6.900","6.900","6.900","0.15%"
"03/29/2010","6.890","6.890","6.890","6.890","0.00%"
"03/26/2010","6.890","6.890","6.890","6.890","0.00%"
"03/25/2010","6.890","6.890","6.890","6.890","-0.14%"
"03/24/2010","6.900","6.900","6.900","6.900","0.00%"
"03/23/2010","6.900","6.900","6.900","6.900","-0.43%"
"03/22/2010","6.930","6.930","6.930","6.930","0.00%"
"03/19/2010","6.930","6.930","6.930","6.930","0.00%"
"03/18/2010","6.930","6.930","6.930","6.930","0.43%"
"03/17/2010","6.900","6.900","6.900","6.900","0.00%"
"03/16/2010","6.900","6.900","6.900","6.900","-0.58%"
"03/15/2010","6.940","6.940","6.940","6.940","0.87%"
"03/12/2010","6.880","6.880","6.880","6.880","-0.86%"
"03/11/2010","6.940","6.940","6.940","6.940","0.43%"
"03/10/2010","6.910","6.910","6.910","6.910","0.73%"
"03/09/2010","6.860","6.860","6.860","6.860","1.33%"
"03/08/2010","6.770","6.770","6.770","6.770","0.59%"
"03/05/2010","6.730","6.730","6.730","6.730","-0.15%"
"03/04/2010","6.740","6.740","6.740","6.740","0.30%"
"03/03/2010","6.720","6.720","6.720","6.720","-0.88%"
"03/02/2010","6.780","6.780","6.780","6.780","0.00%"
"03/01/2010","6.780","6.780","6.780","6.780","-0.44%"
"02/26/2010","6.810","6.810","6.810","6.810","0.29%"
"02/25/2010","6.790","6.790","6.790","6.790","-0.29%"
"02/24/2010","6.810","6.810","6.810","6.810","0.44%"
"02/23/2010","6.780","6.780","6.780","6.780","-0.29%"
"02/22/2010","6.800","6.800","6.800","6.800","0.15%"
"02/19/2010","6.790","6.790","6.790","6.790","0.00%"
"02/18/2010","6.790","6.790","6.790","6.790","0.15%"
"02/17/2010","6.780","6.780","6.780","6.780","-0.88%"
"02/16/2010","6.840","6.840","6.840","6.840","-0.87%"
"02/15/2010","6.900","6.900","6.900","6.900","0.00%"
"02/12/2010","6.900","6.900","6.900","6.900","-0.72%"
"02/11/2010","6.950","6.950","6.950","6.950","-0.14%"
"02/10/2010","6.960","6.960","6.960","6.960","-0.85%"
"02/09/2010","7.020","7.020","7.020","7.020","0.00%"
"02/08/2010","7.020","7.020","7.020","7.020","-0.99%"
"02/05/2010","7.090","7.090","7.090","7.090","-0.14%"
"02/04/2010","7.100","7.100","7.100","7.100","0.00%"
"02/03/2010","7.100","7.100","7.100","7.100","-0.42%"
"02/02/2010","7.130","7.130","7.130","7.130","-0.14%"
"02/01/2010","7.140","7.140","7.140","7.140","1.71%"
"01/29/2010","7.020","7.020","7.020","7.020","0.00%"
"01/28/2010","7.020","7.020","7.020","7.020","-0.43%"
"01/27/2010","7.050","7.050","7.050","7.050","0.71%"
"01/26/2010","7.000","7.000","7.000","7.000","0.00%"
"01/25/2010","7.000","7.000","7.000","7.000","-0.71%"
"01/22/2010","7.050","7.050","7.050","7.050","0.43%"
"01/21/2010","7.020","7.020","7.020","7.020","0.14%"
"01/20/2010","7.010","7.010","7.010","7.010","-0.28%"
"01/19/2010","7.030","7.030","7.030","7.030","0.29%"
"01/18/2010","7.010","7.010","7.010","7.010","0.14%"
"01/15/2010","7.000","7.000","7.000","7.000","-0.43%"
"01/14/2010","7.030","7.030","7.030","7.030","1.88%"
"01/13/2010","6.900","6.900","6.900","6.900","-2.40%"
"01/12/2010","7.070","7.070","7.070","7.070","0.28%"
"01/11/2010","7.050","7.050","7.050","7.050","-0.42%"
"01/08/2010","7.080","7.080","7.080","7.080","-0.28%"
"01/07/2010","7.100","7.100","7.100","7.100","-2.47%"
"01/06/2010","7.280","7.280","7.280","7.280","-1.09%"
"01/05/2010","7.360","7.360","7.360","7.360","2.94%"
"01/04/2010","7.150","7.150","7.150","7.150","-3.51%"
"12/31/2009","7.410","7.410","7.410","7.410","-0.67%"
"12/30/2009","7.460","7.460","7.460","7.460","-2.74%"
"12/29/2009","7.670","7.670","7.670","7.670","-0.78%"
"12/28/2009","7.730","7.730","7.730","7.730","-0.13%"
"12/25/2009","7.740","7.740","7.740","7.740","-0.51%"
"12/24/2009","7.780","7.780","7.780","7.780","-0.64%"
"12/23/2009","7.830","7.830","7.830","7.830","0.77%"
"12/22/2009","7.770","7.770","7.770","7.770","-1.15%"
"12/21/2009","7.860","7.860","7.860","7.860","0.90%"
"12/18/2009","7.790","7.790","7.790","7.790","0.26%"
"12/17/2009","7.770","7.770","7.770","7.770","-1.27%"
"12/16/2009","7.870","7.870","7.870","7.870","2.88%"
"12/15/2009","7.650","7.650","7.650","7.650","-1.67%"
"12/14/2009","7.780","7.780","7.780","7.780","1.30%"
"12/11/2009","7.680","7.680","7.680","7.680","0.52%"
"12/10/2009","7.640","7.640","7.640","7.640","1.06%"
"12/09/2009","7.560","7.560","7.560","7.560","0.13%"
"12/08/2009","7.550","7.550","7.550","7.550","1.21%"
"12/07/2009","7.460","7.460","7.460","7.460","0.27%"
"12/04/2009","7.440","7.440","7.440","7.440","0.54%"
"12/03/2009","7.400","7.400","7.400","7.400","-0.67%"
"12/02/2009","7.450","7.450","7.450","7.450","0.13%"
"12/01/2009","7.440","7.440","7.440","7.440","-0.80%"
"11/26/2009","7.500","7.500","7.500","7.500","1.35%"
"11/25/2009","7.400","7.400","7.400","7.400","3.50%"
"11/24/2009","7.150","7.150","7.150","7.150","0.70%"
"11/23/2009","7.100","7.100","7.100","7.100","-0.70%"
"11/20/2009","7.150","7.150","7.150","7.150","1.27%"
"11/19/2009","7.060","7.060","7.060","7.060","-0.56%"
"11/18/2009","7.100","7.100","7.100","7.100","-1.53%"
"11/17/2009","7.210","7.210","7.210","7.210","0.14%"
"11/16/2009","7.200","7.200","7.200","7.200","0.00%"
"11/13/2009","7.200","7.200","7.200","7.200","0.00%"
"11/12/2009","7.200","7.200","7.200","7.200","0.00%"
"11/11/2009","7.200","7.200","7.200","7.200","0.28%"
"11/10/2009","7.180","7.180","7.180","7.180","-0.28%"
"11/09/2009","7.200","7.200","7.200","7.200","2.71%"
"11/06/2009","7.010","7.010","7.010","7.010","-0.99%"
"11/05/2009","7.080","7.080","7.080","7.080","0.43%"
"11/04/2009","7.050","7.050","7.050","7.050","0.00%"
"11/03/2009","7.050","7.050","7.050","7.050","0.43%"
"11/02/2009","7.020","7.020","7.020","7.020","-2.50%"
"10/30/2009","7.200","7.200","7.200","7.200","-2.83%"
"10/28/2009","7.410","7.410","7.410","7.410","5.86%"
"10/27/2009","7.000","7.000","7.000","7.000","-1.41%"
"10/26/2009","7.100","7.100","7.100","7.100","0.71%"
"10/23/2009","7.050","7.050","7.050","7.050","0.71%"
"10/22/2009","7.000","7.000","7.000","7.000","0.00%"
"10/21/2009","7.000","7.000","7.000","7.000","0.00%"
"10/20/2009","7.000","7.000","7.000","7.000","0.00%"
"10/19/2009","7.000","7.000","7.000","7.000","-0.71%"
"10/16/2009","7.050","7.050","7.050","7.050","0.00%"
"10/15/2009","7.050","7.050","7.050","7.050","0.00%"
"10/14/2009","7.050","7.050","7.050","7.050","-0.14%"
"10/13/2009","7.060","7.060","7.060","7.060","0.14%"
"10/12/2009","7.050","7.050","7.050","7.050","1.29%"
"10/09/2009","6.960","6.960","6.960","6.960","0.14%"
"10/08/2009","6.950","6.950","6.950","6.950","0.72%"
"10/07/2009","6.900","6.900","6.900","6.900","-3.50%"
"10/06/2009","7.150","7.150","7.150","7.150","0.00%"
"10/05/2009","7.150","7.150","7.150","7.150","-1.38%"
"10/02/2009","7.250","7.250","7.250","7.250","0.00%"
"10/01/2009","7.250","7.250","7.250","7.250","-3.59%"
"09/30/2009","7.520","7.520","7.520","7.520","-0.13%"
"09/29/2009","7.530","7.530","7.530","7.530","-0.79%"
"09/28/2009","7.590","7.590","7.590","7.590","-0.39%"
"09/25/2009","7.620","7.620","7.620","7.620","-0.91%"
"09/24/2009","7.690","7.690","7.690","7.690","1.45%"
"09/23/2009","7.580","7.580","7.580","7.580","-8.34%"
"09/18/2009","8.270","8.270","8.270","8.270","7.54%"
"09/17/2009","7.690","7.690","7.690","7.690","-0.65%"
"09/16/2009","7.740","7.740","7.740","7.740","0.78%"
"09/15/2009","7.680","7.680","7.680","7.680","-1.41%"
"09/14/2009","7.790","7.790","7.790","7.790","0.00%"
"09/11/2009","7.790","7.790","7.790","7.790","0.78%"
"09/10/2009","7.730","7.730","7.730","7.730","-1.40%"
"09/09/2009","7.840","7.840","7.840","7.840","-1.75%"
"09/08/2009","7.980","7.980","7.980","7.980","0.50%"
"09/07/2009","7.940","7.940","7.940","7.940","-0.63%"
"09/04/2009","7.990","7.990","7.990","7.990","-1.36%"
"09/03/2009","8.100","8.100","8.100","8.100","0.00%"
"09/02/2009","8.100","8.100","8.100","8.100","-0.61%"
"09/01/2009","8.150","8.150","8.150","8.150","1.37%"
"08/31/2009","8.040","8.040","8.040","8.040","0.63%"
"08/28/2009","7.990","7.990","7.990","7.990","-1.24%"
"08/27/2009","8.090","8.090","8.090","8.090","0.75%"
"08/26/2009","8.030","8.030","8.030","8.030","1.39%"
"08/25/2009","7.920","7.920","7.920","7.920","0.00%"
"08/24/2009","7.920","7.920","7.920","7.920","-1.12%"
"08/21/2009","8.010","8.010","8.010","8.010","-5.88%"
"08/20/2009","8.510","8.510","8.510","8.510","7.31%"
"08/19/2009","7.930","7.930","7.930","7.930","-2.46%"
"08/18/2009","8.130","8.130","8.130","8.130","-1.33%"
"08/17/2009","8.240","8.240","8.240","8.240","2.62%"
"08/14/2009","8.030","8.030","8.030","8.030","-1.35%"
"08/13/2009","8.140","8.140","8.140","8.140","-0.49%"
"08/12/2009","8.180","8.180","8.180","8.180","-0.73%"
"08/11/2009","8.240","8.240","8.240","8.240","-0.84%"
"08/10/2009","8.310","8.310","8.310","8.310","2.72%"
"08/07/2009","8.090","8.090","8.090","8.090","-0.61%"
"08/06/2009","8.140","8.140","8.140","8.140","-0.49%"
"08/05/2009","8.180","8.180","8.180","8.180","-2.04%"
"08/04/2009","8.350","8.350","8.350","8.350","-0.60%"
"08/03/2009","8.400","8.400","8.400","8.400","0.24%"
"07/31/2009","8.380","8.380","8.380","8.380","0.00%"
"07/30/2009","8.380","8.380","8.380","8.380","-1.06%"
"07/29/2009","8.470","8.470","8.470","8.470","-0.35%"
"07/28/2009","8.500","8.500","8.500","8.500","0.35%"
"07/27/2009","8.470","8.470","8.470","8.470","0.83%"
"07/24/2009","8.400","8.400","8.400","8.400","-0.24%"
"07/23/2009","8.420","8.420","8.420","8.420","-0.24%"
"07/22/2009","8.440","8.440","8.440","8.440","0.48%"
"07/21/2009","8.400","8.400","8.400","8.400","-0.94%"
"07/20/2009","8.480","8.480","8.480","8.480","0.95%"
"07/17/2009","8.400","8.400","8.400","8.400","1.08%"
"07/16/2009","8.310","8.310","8.310","8.310","0.12%"
"07/15/2009","8.300","8.300","8.300","8.300","-0.95%"
"07/14/2009","8.380","8.380","8.380","8.380","-2.56%"
"07/13/2009","8.600","8.600","8.600","8.600","-0.58%"
